id,kod,nazov_sk,nazov_lat,skupina,skladom_ks,stav_skladom,zaradenie,posledny_pohyb,hb,pc,sz,aq,vs,mo,pccz,szcz,cz1,pl,uk,hu,ch
3578,TR500,Felzuma lineata bombetokensis,Phelsuma lineata bombetokensis,Terarijné zvieratá Jaštery,0,0,20.04.2025,,0,0,0,1,0,1,0,0,1,1,1,1,1
2177,TR220,Felzuma madagaskarská 9-10 cm,Phelsuma madagascariensis grandis L-XL,Terarijné zvieratá Jaštery,6,0,29.11.2019,05.03.2025 o 13:17:50,0,0,0,1,0,1,0,0,1,1,1,1,1
361,TR41,Felzuma madagaskarská 7-8 cm,Phelsuma madagascariensis grandis M,Terarijné zvieratá Jaštery,1,0,02.11.2017,17.06.2026 o 13:48:46,0,1,0,1,0,1,1,0,1,1,1,1,1
2379,TR242,Felzuma madagaskarská 5-6 cm,Phelsuma madagascariensis grandis S,Terarijné zvieratá Jaštery,0,0,22.03.2021,21.06.2026 o 14:44:44,0,0,0,1,0,1,0,0,1,1,1,1,1
2178,TR221,Felzuma madagaskarská super red 7-8 cm,Phelsuma madagascariensis grandis super red M,Terarijné zvieratá Jaštery,0,0,29.11.2019,31.03.2022 o 12:57:46,0,0,0,1,0,1,0,0,1,1,1,1,1
2179,TR222,Felzuma madagaskarská super red 9-10 cm,Phelsuma madagascariensis grandis super red XL,Terarijné zvieratá Jaštery,0,0,29.11.2019,21.12.2025 o 21:23:46,0,0,0,1,0,1,0,0,1,1,1,1,1
1386,TR93,Felzuma quadriocellata,Phelsuma quadriocellata,Terarijné zvieratá Jaštery,0,0,02.12.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
1388,TR95,Felzuma standingi,Phelsuma standingi,Terarijné zvieratá Jaštery,0,0,02.12.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
370,TR58,Agama kočičínska 7-8 cm,Phisignatus cocincinus M,Terarijné zvieratá Jaštery,0,0,02.11.2017,25.12.2023 o 02:01:33,0,0,0,1,0,1,0,0,1,1,1,1,1
1470,TR135,Agama kočičínska 5-6 cm,Phisignatus cocincinus S,Terarijné zvieratá Jaštery,0,0,13.12.2017,25.12.2023 o 02:01:56,0,0,0,1,0,1,0,0,1,1,1,1,1
2110,TR209,Ropušník rohatý,Phrynosoma cornutum,Terarijné zvieratá Jaštery,0,0,15.06.2019,,0,0,0,1,0,1,0,0,1,1,1,1,1
2940,TR331,Gekončík listochvostý CITES B,Phyllurus amnicola,Terarijné zvieratá Jaštery,0,0,22.02.2023,21.12.2025 o 21:24:04,0,0,0,1,0,1,0,0,1,1,1,1,1
2966,TR347,Gekončík caudiannulatus,Phyllurus caudiannulatus,Terarijné zvieratá Jaštery,0,0,11.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2965,TR346,Gekončík širokochvostý,Phylurus platurus,Terarijné zvieratá Jaštery,0,0,11.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
1587,TR155,Agama kočičínska 9-10 cm,Physignatus cocincinus L,Terarijné zvieratá Jaštery,0,0,02.01.2018,30.12.2019 o 18:41:22,0,0,0,1,0,1,0,0,1,1,1,1,1
3025,TR384,Leguán umbra,Plica umbra,Terarijné zvieratá Jaštery,0,0,18.07.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2340,TR231,Agama bradatá L- XL,Pogona vitticeps L-XL,Terarijné zvieratá Jaštery,5,0,15.11.2020,24.04.2026 o 22:26:51,0,1,1,1,0,0,0,1,1,1,1,1,1
2377,TR240,Agama bradatá leatherback 7-8 cm,Pogona vitticeps leatherback M,Terarijné zvieratá Jaštery,0,0,18.03.2021,04.04.2021 o 23:51:29,0,0,0,1,0,1,0,0,1,1,1,1,1
2454,TR260,Agama bradatá citrus 7-8 cm,Pogona vitticeps citrus M,Terarijné zvieratá Jaštery,0,0,30.07.2021,27.12.2024 o 12:31:34,0,0,1,1,0,1,0,1,1,1,1,1,1
3324,TR472,Agama bradatá color L 10cm-13cm,Pogona vitticeps color L 10cm-13cm,Terarijné zvieratá Jaštery,0,0,11.03.2024,18.12.2025 o 17:04:32,0,0,1,1,0,1,0,1,1,1,1,1,1
362,TR40B,Agama bradatá color 7-8 cm,Pogona vitticeps color M,Terarijné zvieratá Jaštery,17,1,02.11.2017,26.06.2026 o 09:43:41,0,1,1,1,1,1,1,1,1,1,1,1,1
2428,TR257,Agama bradatá color 5-6 cm,Pogona vitticeps color S,Terarijné zvieratá Jaštery,0,8,21.06.2021,21.06.2026 o 14:45:09,0,0,0,1,0,1,0,0,1,1,1,1,1
365,TR40A,Agama bradatá 7- 8 cm,Pogona vitticeps M,Terarijné zvieratá Jaštery,6,0,02.11.2017,23.06.2026 o 14:57:33,0,0,1,1,1,1,1,1,1,1,1,1,1
381,TR40,Agama bradatá S 5-6 cm,Pogona vitticeps S,Terarijné zvieratá Jaštery,12,3,02.11.2017,02.07.2026 o 12:51:43,0,1,0,1,0,1,1,0,0,1,1,1,1
3606,TR512,Agama bradatá super red 7-8 cm,Pogona vitticeps super red M,Terarijné zvieratá Jaštery,0,0,24.07.2025,21.06.2026 o 14:45:32,0,0,1,1,1,1,0,1,1,1,1,1,1
2453,TR259,Agama bradatá super red 5-6 cm,Pogona vitticeps super red S,Terarijné zvieratá Jaštery,0,0,30.07.2021,21.12.2025 o 21:25:45,0,0,0,1,1,1,0,0,1,1,1,1,1
3039,TR397,Agama Pseudocalotes tympanistriga,Pseudocalotes tympanistriga,Terarijné zvieratá Jaštery,0,0,20.07.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
3052,TR409,Blavor žltý,Pseudopus (Ophisaurus) apodus,Terarijné zvieratá Jaštery,0,0,24.07.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
1610,TR163,Gekon lietavý,Ptychozoon kuhli,Terarijné zvieratá Jaštery,0,0,07.01.2018,,0,0,0,1,0,1,0,0,1,1,1,1,1
2912,TR303,Gekončík vejárovitý,Ptyodactylus hasselquistii,Terarijné zvieratá Jaštery,0,0,02.02.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2916,TR307,Pagekon hrbkohlavý samička 7-8 cm,Rhacodactylus auriculatus female M,Terarijné zvieratá Jaštery,0,0,12.02.2023,21.12.2025 o 21:26:02,0,0,0,1,0,1,0,0,1,1,1,1,1
2917,TR308,Pagekon hrbkohlavý samec 7-8 cm,Rhacodactylus auriculatus male M,Terarijné zvieratá Jaštery,0,0,12.02.2023,21.12.2025 o 21:26:31,0,0,0,1,1,1,0,0,1,1,1,1,1
2378,TR241,Pagekon hrbolkohlavý 5-6 cm,Rhacodactylus auriculatus S,Terarijné zvieratá Jaštery,0,0,19.03.2021,24.04.2025 o 15:16:06,0,0,0,1,1,1,0,0,1,1,1,1,1
3580,TR502,Pagekon hrbkohlavý super red 7-8 cm,Rhacodactylus auriculatus super red M,Terarijné zvieratá Jaštery,0,0,21.04.2025,,0,0,0,1,1,1,0,0,1,1,1,1,1
2705,TR270,Pagekon lišajnikovitý,Rhacodactylus chahoua,Terarijné zvieratá Jaštery,0,0,23.11.2021,,0,0,0,1,0,1,0,0,1,1,1,1,1
3583,TR505,Pagekon riasnatý cappuccino 7- 8 cm,Rhacodactylus ciliatus cappuccino M,Terarijné zvieratá Jaštery,0,0,21.04.2025,,0,0,0,1,1,1,0,0,1,1,1,1,1
3584,TR506,Pagekon riasnatý frappuccino 7-8 cm,Rhacodactylus ciliatus frappuccino M,Terarijné zvieratá Jaštery,0,0,21.04.2025,,0,0,0,1,1,1,0,0,1,1,1,1,1
3582,TR504,Pagekon riasnatý super red 7-8 cm,Rhacodactylus ciliatus super red M,Terarijné zvieratá Jaštery,0,0,21.04.2025,,0,0,0,1,1,1,0,0,1,1,1,1,1
3010,TR374,Pagekon riasnatý dalmatin 7-8 cm,Rhacodactylus cilliatus dalmatin M,Terarijné zvieratá Jaštery,0,0,27.06.2023,21.12.2025 o 21:26:55,0,0,0,1,0,1,0,0,1,1,1,1,1
3185,TR432,Pagekon riasnatý samica 9-10 cm,Rhacodactylus cilliatus female L,Terarijné zvieratá Jaštery,0,0,16.10.2023,27.12.2024 o 12:43:01,0,0,0,1,0,1,0,0,1,1,1,1,1
2747,TR277,Pagekon riasnatý samica 7-8 cm,Rhacodactylus cilliatus female M,Terarijné zvieratá Jaštery,0,0,04.01.2022,21.12.2025 o 21:27:42,0,0,0,1,0,1,0,0,1,1,1,1,1
2672,TR269,Pagekon riasnatý 9-10 cm,Rhacodactylus cilliatus L,Terarijné zvieratá Jaštery,6,0,25.10.2021,08.01.2026 o 11:13:34,0,0,0,1,1,1,0,0,1,1,1,1,1
2469,TR263,Pagekon riasnatý 7-8 cm,Rhacodactylus cilliatus M,Terarijné zvieratá Jaštery,1,0,25.08.2021,01.07.2026 o 08:14:04,0,0,1,1,1,1,0,1,1,1,1,1,1
3184,TR431,Pagekon riasnatý samec 9-10 cm,Rhacodactylus cilliatus male L,Terarijné zvieratá Jaštery,0,0,16.10.2023,21.12.2025 o 21:27:58,0,0,0,1,0,1,0,0,1,1,1,1,1
363,TR42,Pagekon riasnatý 5-6 cm,Rhacodactylus cilliatus S,Terarijné zvieratá Jaštery,11,0,02.11.2017,29.05.2026 o 09:23:37,0,1,0,1,1,1,1,0,1,1,1,1,1
3581,TR503,Pagekon riasnatý superdalmatin 7-8 cm,Rhacodactylus cilliatus superdalmatin M,Terarijné zvieratá Jaštery,0,0,21.04.2025,,0,0,0,1,1,1,0,0,1,1,1,1,1
3585,TR507,Gekón novokaledónsky,Rhacodactylus leachianus,Terarijné zvieratá Jaštery,0,0,22.04.2025,,0,0,0,1,1,1,0,0,1,1,1,1,1
2968,TR349,Pagekon Rhacodactylus sarasinorum,Rhacodactylus sarasinorum,Terarijné zvieratá Jaštery,0,0,12.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
369,TR57,Scink ohnivý,Riopa fernandi,Terarijné zvieratá Jaštery,0,0,02.11.2017,08.12.2021 o 06:35:55,0,0,0,1,0,1,0,0,1,1,1,1,1
3288,TR461,Gekon Saltuarius salebrosus,Saltuarius salebrosus,Terarijné zvieratá Jaštery,0,0,25.01.2024,,0,0,0,1,0,1,0,0,1,1,1,1,1
3372,TR477,Leguánik modrý,Sceloporus cyanogenys,Terarijné zvieratá Jaštery,0,0,15.06.2024,,0,0,0,1,0,1,0,0,1,1,1,1,1
2122,TR217,Leguánik púštny,Sceloporus magister,Terarijné zvieratá Jaštery,0,0,05.08.2019,,0,0,0,1,0,1,0,0,1,1,1,1,1
1439,TR131,Leguánik malachitový M-L,Sceloporus malachiticus M-L,Terarijné zvieratá Jaštery,0,0,06.12.2017,18.12.2025 o 17:06:54,0,0,0,1,0,1,0,0,1,1,1,1,1
1525,TR143,Scink fasciatus,Scincopus fasciatus,Terarijné zvieratá Jaštery,0,0,24.12.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
2971,TR352,Gekon Strophurus ciliaris ciliaris,Strophurus ciliaris ciliaris,Terarijné zvieratá Jaštery,0,0,15.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2972,TR353,Gekon Strophurus spinigerus spinigerus,Strophurus spinigerus spinigerus,Terarijné zvieratá Jaštery,0,0,15.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2183,TR225,Gekon bodkovaný,Strophurus williamsi,Terarijné zvieratá Jaštery,0,0,13.12.2019,,0,0,0,1,0,1,0,0,1,1,1,1,1
2973,TR354,Gekon Strophurus willingtonae,Strophurus willingtonae,Terarijné zvieratá Jaštery,0,0,15.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2121,TR216,Jašterica trávna,Takydromus dorsalis,Terarijné zvieratá Jaštery,0,0,05.08.2019,,0,0,0,1,0,1,0,0,1,1,1,1,1
3053,TR410,Pajašterica šesťpruhá,Takydromus sexlineatus,Terarijné zvieratá Jaštery,0,0,24.07.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2914,TR305,Gekon krúžkovaný,Tarentola annularis,Terarijné zvieratá Jaštery,0,0,02.02.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
1591,TR159,Gekon chazaliae,Tarentola chazaliae,Terarijné zvieratá Jaštery,0,0,02.01.2018,,0,0,0,1,0,1,0,0,1,1,1,1,1
2382,TR245,Gekon parvicarinata,Tarentola parvicarinata,Terarijné zvieratá Jaštery,30,0,22.03.2021,16.04.2026 o 14:46:47,0,0,0,1,0,1,0,0,1,1,1,1,1
3568,TR499,Tiliqua gigas gigas,Tilikva obrovská,Terarijné zvieratá Jaštery,0,0,08.04.2025,21.12.2025 o 21:28:50,0,0,0,1,0,1,0,0,1,1,1,1,1
2915,TR306,Scink severský,Tiliqua scincoides intermedia,Terarijné zvieratá Jaštery,0,0,05.02.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2072,TR207,Agama premenlivá,Trapelus mutabilis,Terarijné zvieratá Jaštery,0,0,31.05.2019,,0,0,0,1,0,1,0,0,1,1,1,1,1
2073,TR208,Agama premenlivá palidus,Trapelus mutabilis pallidus,Terarijné zvieratá Jaštery,0,0,31.05.2019,,0,0,0,1,0,1,0,0,1,1,1,1,1
2120,TR215,Helmoscink okuliarnatý 10-12 cm,Triblonotus gracilis M,Terarijné zvieratá Jaštery,0,0,05.08.2019,18.12.2025 o 17:07:12,0,0,0,1,0,1,0,0,1,1,1,1,1
2969,TR350,Helmoscink bielooký,Tribolonotus novaeguineae,Terarijné zvieratá Jaštery,0,0,12.04.2023,18.12.2025 o 17:07:28,0,0,0,1,0,1,0,0,1,1,1,1,1
3047,TR404,Vodný scink,Tropidophorus baconi,Terarijné zvieratá Jaštery,0,0,22.07.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2962,TR343,Gekon Uroplatus ebenaui,Uroplatus ebenaui,Terarijné zvieratá Jaštery,0,0,10.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2959,TR340,Gekon Uroplatus fimbriatus,Uroplatus fimbriatus,Terarijné zvieratá Jaštery,0,0,10.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2964,TR345,Gekon Uroplatus giganteus,Uroplatus giganteus,Terarijné zvieratá Jaštery,0,0,10.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2960,TR341,Gekon Uroplatus henkeli,Uroplatus henkeli,Terarijné zvieratá Jaštery,0,0,10.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2958,TR339,Gekon Uroplatus lineatus,Uroplatus lineatus,Terarijné zvieratá Jaštery,0,0,10.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2957,TR338,Gekon Uroplatus phantasticus,Uroplatus phantasticus,Terarijné zvieratá Jaštery,0,0,10.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
