id,kod,nazov_sk,nazov_lat,skupina,skladom_ks,stav_skladom,zaradenie,posledny_pohyb,hb,pc,sz,aq,vs,mo,pccz,szcz,cz1,pl,uk,hu,ch
19,RY225,Africká cichlida,Nimbochromis linni,Ryby Africké cichlidy,0,0,02.11.2017,,0,0,1,1,1,1,0,1,1,1,1,1,1
16,RY224,Africká cichlida,Nimbochromis livingstonii,Ryby Africké cichlidy,0,0,02.11.2017,27.12.2024 o 22:09:55,0,0,1,1,1,1,0,1,1,1,1,1,1
1312,RY423,Africká cichlida,Nimbochromis strigatus,Ryby Africké cichlidy,0,0,15.11.2017,,0,0,1,1,1,1,0,1,1,1,1,1,1
15,RY223,Africká cichlida,Nimbochromis venustus,Ryby Africké cichlidy,102,0,02.11.2017,23.06.2026 o 13:49:28,0,0,1,1,1,1,0,1,1,1,1,1,1
11,RY229,Africká cichlida,Otopharynx lithobates,Ryby Africké cichlidy,0,0,02.11.2017,30.12.2022 o 13:16:39,0,0,1,1,1,1,0,1,1,1,1,1,1
32,RY250,Africká cichlida,Paracyprichromis nigripinnis,Ryby Africké cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
2222,RY832,Africká cichlida,Paracyprichromis nigripinnis blue neon,Ryby Africké cichlidy,0,0,20.03.2020,,0,0,0,1,1,1,0,0,1,1,1,1,1
1522,RY564,Cichlida madagaskarská,Paratilapia polleni,Ryby Africké cichlidy,0,0,23.12.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
3349,RY1283,Africká cichlida,Petrochromis Moshi Mahale,Ryby Africké cichlidy,0,0,31.03.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3350,RY1284,Africká cichlida,Petrochromis Red bulu point,Ryby Africké cichlidy,0,0,31.03.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3348,RY1282,Africká cichlida,Petrochromis Trewavasae Moliro,Ryby Africké cichlidy,0,0,31.03.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
54,RY274,Africká cichlida,Placidochromis phenochilus,Ryby Africké cichlidy,0,0,02.11.2017,20.12.2022 o 07:01:49,0,0,0,1,1,1,0,0,1,1,1,1,1
51,RY276,Africká cichlida,Placidochromis phenochilus gissel,Ryby Africké cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
53,RY275,Africká cichlida,Placidochromis phenochilus mdoka,Ryby Africké cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
2458,RY924,Africká cichlida,Protomelas taeniolatus namalenje boadzulu,Ryby Africké cichlidy,0,0,10.08.2021,30.10.2024 o 18:26:52,0,0,0,1,1,1,0,0,1,1,1,1,1
3249,RY1234,Africká cichlida,Protomels fenestratus,Ryby Africké cichlidy,0,0,11.01.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
5,RY235,Africká cichlida,Pseudotropheus acei,Ryby Africké cichlidy,10,0,02.11.2017,25.06.2026 o 07:37:17,0,0,1,1,1,1,0,1,1,1,1,1,1
6,RY236,Africká cichlida,Pseudotropheus crabro,Ryby Africké cichlidy,0,0,02.11.2017,05.04.2024 o 21:43:59,0,0,1,1,1,1,0,1,1,1,1,1,1
1313,RY424,Africká cichlida,Pseudotropheus daktari,Ryby Africké cichlidy,0,0,16.11.2017,,0,0,1,1,1,1,0,1,1,1,1,1,1
9,RY237,Africká cichlida,Pseudotropheus demasoni,Ryby Africké cichlidy,0,0,02.11.2017,06.10.2025 o 14:07:33,0,0,1,1,1,1,0,1,1,1,1,1,1
2815,RY1029,Africká cichlida XL,Pseudotropheus demasoni XL,Ryby Africké cichlidy,0,0,27.09.2022,06.10.2025 o 14:07:49,0,0,1,1,1,1,0,1,1,1,1,1,1
7,RY239,Africká cichlida,Pseudotropheus elongatus,Ryby Africké cichlidy,0,0,02.11.2017,20.12.2022 o 07:03:22,0,0,1,1,1,1,0,1,1,1,1,1,1
20,RY240,Africká cichlida,Pseudotropheus elongatus mpanga,Ryby Africké cichlidy,0,7,02.11.2017,21.06.2026 o 13:10:41,0,0,1,1,1,1,0,1,1,1,1,1,1
3719,RY1457,Africká cichlida,Pseudotropheus interruptus,Ryby Africké cichlidy,75,0,02.06.2026,23.06.2026 o 13:57:01,0,0,1,1,1,1,0,1,1,1,1,1,1
2356,RY884,Africká cichlida XL,Pseudotropheus interruptus XL,Ryby Africké cichlidy,0,0,14.01.2021,21.12.2025 o 20:21:15,0,0,1,1,1,1,0,1,1,1,1,1,1
21,RY241,Africká cichlida,Pseudotropheus lombardoi,Ryby Africké cichlidy,28,0,02.11.2017,11.06.2026 o 13:20:56,0,0,1,1,1,1,0,1,1,1,1,1,1
3427,RY1338,Africká cichlida XL,Pseudotropheus lombardoi XL,Ryby Africké cichlidy,0,0,23.09.2024,29.04.2026 o 11:53:23,0,0,1,1,1,1,0,1,1,1,1,1,1
34,RY243,Africká cichlida,Pseudotropheus saulosi red coral,Ryby Africké cichlidy,2,0,02.11.2017,15.06.2026 o 14:00:59,0,0,1,1,1,1,0,1,1,1,1,1,1
35,RY242,Africká cichlida,Pseudotropheus socolofi,Ryby Africké cichlidy,16,0,02.11.2017,09.06.2026 o 13:44:39,0,0,1,1,1,1,0,1,1,1,1,1,1
8,RY238,Africká cichlida,Pseudotropheus tropheops red fin,Ryby Africké cichlidy,0,0,02.11.2017,,0,0,1,1,1,1,0,1,1,1,1,1,1
33,RY244,Africká cichlida,Pseudotropheus zebra blue,Ryby Africké cichlidy,0,0,02.11.2017,29.04.2026 o 11:55:34,0,0,1,1,1,1,0,1,1,1,1,1,1
2342,RY878,Africká cichlida,Pseudotropheus zebra Masinje,Ryby Africké cichlidy,0,0,24.11.2020,20.12.2022 o 07:05:12,0,0,1,1,1,1,0,1,1,1,1,1,1
37,RY246,Africká cichlida,Pseudotropheus zebra OB.,Ryby Africké cichlidy,0,0,02.11.2017,06.10.2025 o 14:09:15,0,0,1,1,1,1,0,1,1,1,1,1,1
36,RY245,Africká cichlida,Pseudotropheus zebra red,Ryby Africké cichlidy,0,0,02.11.2017,29.04.2026 o 11:54:38,0,0,1,1,1,1,0,1,1,1,1,1,1
2994,RY1118,Africká cichlida,Pseudotropheus zebra red blue,Ryby Africké cichlidy,0,0,04.05.2023,,0,0,1,1,1,1,0,1,1,1,1,1,1
3444,RY1355,Africká cichlida XL,Pseudotropheus zebra red XL,Ryby Africké cichlidy,0,0,15.10.2024,29.04.2026 o 11:53:42,0,0,1,1,1,1,0,1,1,1,1,1,1
3358,RY1292,Africká cichlida,Sciaenochromis fryeri,Ryby Africké cichlidy,0,0,01.04.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3352,RY1286,Africká cichlida,Tropheus brichardi kibishi,Ryby Africké cichlidy,0,0,31.03.2024,06.10.2025 o 14:11:02,0,0,0,1,1,1,0,0,1,1,1,1,1
3351,RY1285,Africká cichlida,Tropheus brichardi mpimbwe red cheek,Ryby Africké cichlidy,0,0,31.03.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
40,RY247,Africká cichlida,Tropheus duboisi,Ryby Africké cichlidy,0,0,02.11.2017,09.02.2018 o 00:00:00,0,0,0,1,1,1,0,0,1,1,1,1,1
3346,RY1280,Africká cichlida,Tropheus duboisi Maswa,Ryby Africké cichlidy,0,0,31.03.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
39,RY248,Africká cichlida,Tropheus moori bemba,Ryby Africké cichlidy,0,0,02.11.2017,30.10.2024 o 18:28:43,0,0,0,1,1,1,0,0,1,1,1,1,1
38,RY249,Africká cichlida,Tropheus moori ikola Kalya,Ryby Africké cichlidy,0,0,02.11.2017,29.04.2026 o 11:54:54,0,0,0,1,1,1,0,0,1,1,1,1,1
3354,RY1288,Africká cichlida,Tropheus moorii albino Chipimbi,Ryby Africké cichlidy,0,0,31.03.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3342,RY1276,Africká cichlida,Tropheus moorii bulombora,Ryby Africké cichlidy,0,0,31.03.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3339,RY1273,Africká cichlida,Tropheus moorii bulu point,Ryby Africké cichlidy,0,0,31.03.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3355,RY1289,Africká cichlida,Tropheus moorii Caramba red bishop,Ryby Africké cichlidy,0,0,31.03.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
2238,RY847,Africká cichlida,Tropheus moorii Chimba,Ryby Africké cichlidy,0,0,29.03.2020,,0,0,0,1,1,1,0,0,1,1,1,1,1
3344,RY1278,Africká cichlida,Tropheus moorii Chipimbi,Ryby Africké cichlidy,0,0,31.03.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3353,RY1287,Africká cichlida,Tropheus moorii golden kalambo,Ryby Africké cichlidy,0,0,31.03.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
2237,RY846,Africká cichlida,Tropheus moorii Ilamgi,Ryby Africké cichlidy,0,0,29.03.2020,,0,0,0,1,1,1,0,0,1,1,1,1,1
3345,RY1279,Africká cichlida,Tropheus moorii Kalambo,Ryby Africké cichlidy,0,0,31.03.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3343,RY1277,Africká cichlida,Tropheus moorii kasanga red rainbow,Ryby Africké cichlidy,0,0,31.03.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3338,RY1272,Africká cichlida,Tropheus moorii Kiriza,Ryby Africké cichlidy,0,0,31.03.2024,30.10.2024 o 18:29:00,0,0,0,1,1,1,0,0,1,1,1,1,1
3341,RY1275,Africká cichlida,Tropheus moorii moliro red,Ryby Africké cichlidy,0,0,31.03.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3340,RY1274,Africká cichlida,Tropheus moorii murago Moba,Ryby Africké cichlidy,0,0,31.03.2024,30.10.2024 o 18:29:12,0,0,0,1,1,1,0,0,1,1,1,1,1
2236,RY845,Africká cichlida,Tropheus moorii “purple rainbow” Lufubu,Ryby Africké cichlidy,0,0,29.03.2020,,0,0,0,1,1,1,0,0,1,1,1,1,1
3347,RY1281,Africká cichlida,Tropheus polli Sibwesa,Ryby Africké cichlidy,0,0,31.03.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
48,RY266,Africká cichlida,Xenotilapia ochrogenys,Ryby Africké cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
46,RY267,Africká cichlida,Xenotilapia spilopterus,Ryby Africké cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
3198,RY1217,Ostriežik dimidiatus,Congochromis dimidiatus,Ryby Malé africké cichlidy,0,0,10.11.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
3160,RY1197,Ostriežik Congochromis sabinae Bokoro River,Congochromis sabinae Bokoro River,Ryby Malé africké cichlidy,0,0,29.09.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
251,RY171,Ostriežik červený,Hemichromis bimaculatus,Ryby Malé africké cichlidy,0,0,02.11.2017,25.12.2023 o 09:44:55,0,0,1,1,1,1,0,1,1,1,1,1,1
1318,RY428,Ostriežik červený blue,Hemichromis bimaculatus blue,Ryby Malé africké cichlidy,0,0,16.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
2895,RY1097,Ostriežik červený (exsulus),Hemichromis exsul,Ryby Malé africké cichlidy,0,0,28.12.2022,,0,0,0,1,1,1,0,1,1,1,1,1,1
2899,RY1101,Ostriežik červený (guttatus),Hemichromis guttatus,Ryby Malé africké cichlidy,0,0,30.12.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
3360,RY1294,Ostriežik červený (guttatus sp. blue neon),Hemichromis guttatus sp. blue neon,Ryby Malé africké cichlidy,0,0,12.04.2024,,0,0,1,1,1,1,0,1,1,1,1,1,1
3428,RY1339,Cichlida Nanochromis cf. teugelsi,Nanochromis cf. teugelsi,Ryby Malé africké cichlidy,0,0,24.09.2024,,0,0,0,1,1,1,0,1,1,1,1,1,1
1492,RY539,Ostriežik nudiceps,Nanochromis nudiceps,Ryby Malé africké cichlidy,0,0,15.12.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
3200,RY1219,Ostriežik parilus,Nanochromis parilus,Ryby Malé africké cichlidy,0,0,11.11.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
184,RY185,Ostriežik transvestitus,Nanochromis transvestitus,Ryby Malé africké cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
180,RY180,Ostriežik thomasov,Pelmatochromis thomasi,Ryby Malé africké cichlidy,0,0,02.11.2017,05.04.2024 o 21:45:32,0,0,0,1,1,1,0,0,1,1,1,1,1
3199,RY1218,Ostriežik nigrofasciatus,Pelmatochromus nigrofasciatus,Ryby Malé africké cichlidy,0,0,10.11.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
178,RY181,Ostriežik purpurový,Pelvicachromis pulcher,Ryby Malé africké cichlidy,29,0,02.11.2017,09.05.2026 o 22:07:45,0,0,1,1,1,1,0,1,1,1,1,1,1
3177,RY1204,Ostriežik purpurový super red,Pelvicachromis pulcher super red,Ryby Malé africké cichlidy,0,0,10.10.2023,05.04.2024 o 21:45:17,0,0,0,1,1,1,0,0,1,1,1,1,1
176,RY182,Ostriežik purpurový albino,Pelvicachromis pulcher albino,Ryby Malé africké cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
177,RY183,Ostriežik subocelatus,Pelvicachromis subocelatus,Ryby Malé africké cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
185,RY184,Ostriežik taeniatus,Pelvicachromis taeniatus,Ryby Malé africké cichlidy,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
3462,RY1367,Red Balloon Jewel Cichlid - Hemichromis lifalili,Red Balloon Jewel Cichlid,Ryby Malé africké cichlidy,0,0,19.11.2024,29.12.2025 o 20:49:11,0,0,1,1,1,1,0,0,1,1,1,1,1
3673,RY1444,Red Balloon Jewel Cichlid - Hemichromis lifalili XL,Red Balloon Jewel Cichlid - Hemichromis lifalili XL,Ryby Malé africké cichlidy,0,0,27.01.2026,09.05.2026 o 22:08:03,0,0,1,1,1,1,0,0,1,1,1,1,1
181,RY186,Hrbolavec africký,Steatocranos casuarius,Ryby Malé africké cichlidy,10,0,02.11.2017,06.05.2026 o 10:19:34,0,0,0,1,1,1,0,0,1,1,1,1,1
3500,RY1401,Hrbohlavec africký zlatý,Steatocranus casuarius gold,Ryby Malé africké cichlidy,0,0,10.02.2025,,0,0,0,1,1,1,0,0,1,1,1,1,1
939,RY281,Sekavec jávsky,Acanthophthalmus javanicus,Ryby Sumci,0,0,02.11.2017,09.05.2026 o 22:08:26,0,0,1,1,1,1,0,1,1,1,1,1,1
947,RY280,Sekavec thajský,Acanthophthalmus kuhlii myersi,Ryby Sumci,500,0,02.11.2017,26.06.2026 o 10:16:36,0,0,1,1,1,1,0,1,1,1,1,1,1
3326,RY1269,Sekavec thajský XL,Acanthophthalmus kuhlii myersi XL,Ryby Sumci,0,0,17.03.2024,09.05.2026 o 22:08:45,0,0,0,1,1,1,0,0,1,1,1,1,1
932,RY277,Trnovec svetloškvrnný,Agamyxis pectinifrons,Ryby Sumci,80,43,02.11.2017,25.05.2026 o 14:14:19,0,0,0,1,1,1,0,0,1,1,1,1,1
2244,RY853,Prísavník snow white,Ancistrus snow white,Ryby Sumci,0,0,30.03.2020,27.12.2020 o 10:16:22,0,0,0,1,1,1,0,0,1,1,1,1,1
2277,RY869,Prísavník claronský,Ancistrus claron,Ryby Sumci,0,0,18.08.2020,,0,0,0,1,1,1,0,0,1,1,1,1,1
966,RY324,Prísavník XL,Ancistrus dolichopterus,Ryby Sumci,0,0,02.11.2017,09.05.2026 o 22:09:10,0,0,1,1,1,1,0,1,1,1,1,1,1
957,RY320,Prísavník závojový,Ancistrus dolichopterus,Ryby Sumci,23,0,02.11.2017,06.02.2026 o 14:20:18,0,0,1,1,1,1,0,1,1,1,1,1,1
2401,RY893,Prísavník zlatý XL,Ancistrus dolichopterus gold XL,Ryby Sumci,0,0,12.04.2021,09.05.2026 o 22:09:36,0,0,1,1,1,1,0,1,1,1,1,1,1
2430,RY909,Prísavník zlatý L,Ancistrus dolichopterus gold L,Ryby Sumci,20,0,22.06.2021,10.03.2026 o 21:43:04,0,0,1,1,1,1,0,1,1,1,1,1,1
970,RY323,Prísavník zlatý závojový,Ancistrus dolichopterus gold long fin,Ryby Sumci,22,0,02.11.2017,19.02.2026 o 11:38:28,0,0,0,1,1,1,0,0,1,1,1,1,1
952,RY322,Prísavník zlatý M,Ancistrus dolichopterus gold M,Ryby Sumci,0,0,02.11.2017,21.06.2026 o 13:11:29,0,0,1,1,1,1,0,1,1,1,1,1,1
2429,RY908,Prísavník zlatý S,Ancistrus dolichopterus gold S,Ryby Sumci,0,0,22.06.2021,15.12.2025 o 20:26:40,0,0,0,1,1,1,0,0,1,1,1,1,1
1400,RY499,Prísavník L,Ancistrus dolichopterus L,Ryby Sumci,0,0,04.12.2017,09.05.2026 o 22:10:12,0,0,1,1,1,1,0,1,1,1,1,1,1
2431,RY910,Prísavník M,Ancistrus dolichopterus M,Ryby Sumci,0,0,22.06.2021,21.06.2026 o 13:11:44,0,0,1,1,1,1,0,1,1,1,1,1,1
962,RY319,Prísavník S,Ancistrus dolichopterus S,Ryby Sumci,0,0,02.11.2017,15.12.2025 o 20:28:03,0,0,0,1,1,1,0,0,1,1,1,1,1
3483,RY1388,Prísavník super red M,Ancistrus dolichopterus super red,Ryby Sumci,18,0,19.12.2024,03.03.2026 o 13:41:02,0,0,1,1,1,1,0,1,1,1,1,1,1
2770,RY998,Prísavník super red L,Ancistrus dolichopterus super red L,Ryby Sumci,0,0,23.02.2022,06.10.2025 o 14:22:43,0,0,0,1,1,1,0,0,1,1,1,1,1
2771,RY999,Prísavník super red závojový,Ancistrus dolichopterus super red long fin,Ryby Sumci,0,0,23.02.2022,06.10.2025 o 14:22:06,0,0,0,1,1,1,0,0,1,1,1,1,1
2769,RY997,Prísavník super red XL,Ancistrus dolichopterus super red XL,Ryby Sumci,0,0,23.02.2022,06.10.2025 o 14:22:21,0,0,0,1,1,1,0,0,1,1,1,1,1
956,RY321,Prísavník,Ancistrus L - 181,Ryby Sumci,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
2871,RY1082,Prísavník luzia,Ancistrus luzia,Ryby Sumci,0,0,28.11.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
3290,RY1253,Prísavník snow white závojový,Ancistrus snow white longfin,Ryby Sumci,0,0,27.01.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
967,RY326,Prísavník závojový LDA 16,"Ancistrus sp, Long fin. LDA 16",Ryby Sumci,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
3295,RY1258,Prísavník L144,Ancistrus sp. L144,Ryby Sumci,0,0,28.01.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
971,RY325,Prísavník LDA 16,Ancistrus sp. LDA 16,Ryby Sumci,2,0,02.11.2017,09.05.2026 o 22:11:13,0,0,0,1,1,1,0,0,1,1,1,1,1
968,RY327,Prísavník LDA 16 L,Ancistrus sp. LDA 16 L,Ryby Sumci,0,0,02.11.2017,06.10.2025 o 14:23:28,0,0,0,1,1,1,0,0,1,1,1,1,1
3294,RY1257,Prísavník závojový L144,Ancistrus sp. long fin L 144,Ryby Sumci,0,0,28.01.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3194,RY1214,Prísavník L519,Ancistrus SP. RIO ITENEZ L519,Ryby Sumci,0,0,02.11.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
1932,RY705,Prísavník Rio Paraguay,Ancistrus sp. Rio Paraguay,Ryby Sumci,0,0,15.11.2018,,0,0,0,1,1,1,0,0,1,1,1,1,1
2276,RY868,Prísavník L - 213,Ancistrus species L - 213,Ryby Sumci,0,0,15.08.2020,06.10.2025 o 14:23:43,0,0,1,1,1,1,0,1,1,1,1,1,1
935,RY286,Krížovec seemanni,Arius seemanni,Ryby Sumci,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
2877,RY1087,Sumček Bagrichthys macracanthus,Bagrichthys macracanthus,Ryby Sumci,0,0,08.12.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
2903,RY1105,Prísavník L 177,Baryancis.sp. L177,Ryby Sumci,0,0,06.01.2023,13.05.2026 o 12:27:33,0,0,0,1,1,1,0,0,1,1,1,1,1
1812,RY638,Prísavka beaufortia XXL,Beaufortia leveretti,Ryby Sumci,47,0,13.06.2018,22.06.2026 o 15:21:29,0,0,0,1,1,1,0,0,1,1,1,1,1
941,RY288,Brochis zelený,Brochis splendens,Ryby Sumci,5,45,02.11.2017,22.06.2026 o 16:10:32,0,0,0,1,1,1,0,0,1,1,1,1,1
918,RY279,Širokohlavec nautský,Bunocephalus coracoideus,Ryby Sumci,0,0,02.11.2017,21.06.2026 o 13:12:04,0,0,0,1,1,1,0,0,1,1,1,1,1
3144,RY1184,Sumec Chaca bankanensis,Chaca bankanensis,Ryby Sumci,0,0,12.09.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
1692,RY603,Sumček chaetostoma,Chaestostome thomsoni,Ryby Sumci,0,0,30.01.2018,,0,0,0,1,1,1,0,0,1,1,1,1,1
938,RY283,Sumček klarias,Clarias batrachus,Ryby Sumci,0,0,02.11.2017,16.12.2023 o 20:42:32,0,0,0,1,1,1,0,0,1,1,1,1,1
1336,RY444,Sumček clarias zlatý,Clarias batrachus gold,Ryby Sumci,0,0,17.11.2017,20.12.2022 o 09:45:31,0,0,0,1,1,1,0,0,1,1,1,1,1
3270,RY1237,Pancierniček pantanalensis,Coryd.sp.C 5 (pantanalensis),Ryby Sumci,0,0,17.01.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
936,RY287,Pancierniček adolfov,Corydoras adolfoi,Ryby Sumci,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
3456,RY1365,Pancierniček adolfoi L,Corydoras adolfoi L,Ryby Sumci,0,0,05.11.2024,06.10.2025 o 14:25:08,0,0,0,1,1,1,0,0,1,1,1,1,1
948,RY289,Pancierniček kovový,Corydoras aeneus,Ryby Sumci,44,0,02.11.2017,22.06.2026 o 15:21:36,0,0,1,1,1,1,0,1,1,1,1,1,1
1338,RY446,Pancierniček kovový zlatý,Corydoras aeneus gold,Ryby Sumci,0,0,17.11.2017,21.06.2026 o 13:12:19,0,0,1,1,1,1,0,1,1,1,1,1,1
1337,RY445,Pancierniček kovový závojový,Corydoras aeneus long fin,Ryby Sumci,0,0,17.11.2017,16.12.2023 o 20:43:17,0,0,0,1,1,1,0,0,1,1,1,1,1
3407,RY1328,Pancierniček kovový platinum,Corydoras aeneus platinum,Ryby Sumci,0,0,29.07.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
1708,RY609,Pancierniček kovový XL,Corydoras aeneus XL,Ryby Sumci,0,0,17.02.2018,06.10.2025 o 14:26:22,0,0,0,1,1,1,0,0,1,1,1,1,1
2452,RY923,Pancierniček agassizi,Corydoras agassizi,Ryby Sumci,0,0,29.07.2021,20.12.2022 o 10:00:11,0,0,0,1,1,1,0,0,1,1,1,1,1
3271,RY1238,Pancierniček ambiacus,Corydoras ambiacus,Ryby Sumci,0,0,20.01.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
2152,RY807,Pancierniček arcuatus,Corydoras arcuatus,Ryby Sumci,0,16,23.10.2019,21.06.2026 o 13:12:31,0,0,0,1,1,1,0,0,1,1,1,1,1
2893,RY1095,Pancierniček atropersonatus,Corydoras atropersonatus,Ryby Sumci,0,0,27.12.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
3273,RY1240,Pancierniček aurofrenatus (ellisae),Corydoras aurofrenatus (ellisae),Ryby Sumci,0,0,20.01.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
2221,RY831,Pancierniček axelrodi,Corydoras axelrodi,Ryby Sumci,0,0,20.03.2020,08.12.2021 o 00:32:51,0,0,0,1,1,1,0,0,1,1,1,1,1
945,RY292,Pancierniček barbatus,Corydoras barbatus,Ryby Sumci,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
3619,RY1421,Pancierniček brevirostris,Corydoras brevirostris,Ryby Sumci,0,0,22.09.2025,,0,0,0,1,1,1,0,0,1,1,1,1,1
2704,RY963,Pancierniček chvostoškvrnný,Corydoras caudimaculatus,Ryby Sumci,0,0,16.11.2021,,0,0,0,1,1,1,0,0,1,1,1,1,1
3274,RY1241,Pancierniček davidsandsi,Corydoras davidsandsi,Ryby Sumci,0,0,20.01.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
2443,RY917,Pancierniček delphax,Corydoras delphax,Ryby Sumci,0,0,14.07.2021,16.12.2023 o 20:43:39,0,0,0,1,1,1,0,0,1,1,1,1,1
2228,RY838,Pancierniček duplicareus,Corydoras duplicareus,Ryby Sumci,0,0,22.03.2020,21.12.2025 o 20:27:07,0,0,0,1,1,1,0,0,1,1,1,1,1
3275,RY1242,Pancierniček elegans PERU,Corydoras elegans PERU,Ryby Sumci,0,0,20.01.2024,06.10.2025 o 14:27:32,0,0,0,1,1,1,0,0,1,1,1,1,1
2229,RY839,Pancierniček eques,Corydoras eques,Ryby Sumci,0,0,22.03.2020,20.12.2022 o 10:16:43,0,0,0,1,1,1,0,0,1,1,1,1,1
3076,RY1138,Pancierniček erhardi,Corydoras erhardi,Ryby Sumci,0,0,01.08.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
2702,RY961,Pancierniček fowlery,Corydoras fowlery,Ryby Sumci,0,0,15.11.2021,,0,0,0,1,1,1,0,0,1,1,1,0,1
3276,RY1243,Pancierniček guapore,Corydoras guapore,Ryby Sumci,0,0,20.01.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3277,RY1244,Pancierniček haraldschultzi,Corydoras haraldschultzi,Ryby Sumci,0,0,20.01.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
2445,RY919,Pancierniček haraldschultz XXL,Corydoras haraldshultz XXL,Ryby Sumci,0,0,14.07.2021,,0,0,0,1,1,1,0,0,1,1,1,1,1
3620,RY1422,Pancierniček hastatus,Corydoras hastatus,Ryby Sumci,0,0,22.09.2025,,0,0,0,1,1,1,0,0,1,1,1,1,1
3330,RY1271,Pancierniček hephaestus,Corydoras hephaestus,Ryby Sumci,0,0,27.03.2024,,0,0,0,1,1,1,0,0,0,1,1,1,1
3478,RY1383,Pancierniček imitator,Corydoras imitator,Ryby Sumci,0,0,29.11.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
949,RY295,Pancierniček julii,Corydoras julii,Ryby Sumci,15,0,02.11.2017,24.06.2026 o 14:01:08,0,0,1,1,1,1,0,1,1,1,1,1,1
2892,RY1094,Pancierniček kanei,Corydoras kanei,Ryby Sumci,0,0,27.12.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
3279,RY1246,Pancierniček leopardus,Corydoras leopardus,Ryby Sumci,0,0,22.01.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3232,RY1223,Pancierniček leucomelas,Corydoras leucomelas,Ryby Sumci,789,0,21.11.2023,10.01.2026 o 12:24:25,0,0,0,1,1,1,0,0,1,1,1,1,1
3280,RY1247,Pancierniček loretoensis,Corydoras loretoensis,Ryby Sumci,0,0,22.01.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3281,RY1248,Pancierniček loxozonus,Corydoras loxozonus,Ryby Sumci,0,0,22.01.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
